subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
10,2,3,179,2,1,2,6,0,2,2,1.38985009814,0,nan,0
10,2,3,180,2,0,1,7,1,7,2,1.37985117657,0,nan,0
10,2,3,181,2,1,2,6,0,3,2,1.12987813734,0,nan,0
10,2,3,182,2,1,2,4,1,4,2,1.25986411774,0,nan,0
10,2,3,183,2,1,2,5,0,2,1,1.15987490204,0,nan,0
10,2,3,184,2,1,1,1,1,1,2,1.06988460792,0,nan,0
10,2,3,185,2,1,1,4,1,4,1,1.0098910785,0,nan,0
10,2,3,186,2,1,2,3,1,3,2,1.30985872559,0,nan,0
10,2,3,187,2,1,1,2,1,2,2,1.21986843146,0,nan,0
10,2,3,188,2,1,1,2,1,2,2,1.05988568635,0,nan,0
10,2,3,189,2,1,1,2,1,2,1,1.369852255,0,nan,0
10,2,3,190,2,1,2,6,1,6,2,1.09988137263,0,nan,0
10,2,3,191,2,1,1,8,1,8,2,1.27986196088,0,nan,0
10,2,3,192,2,1,1,6,1,6,1,1.35985333343,0,nan,0
10,2,3,193,2,1,1,3,0,6,2,1.27986196088,0,nan,0
10,2,3,194,2,1,2,7,0,5,2,1.35985333343,0,nan,0
10,2,3,195,2,1,1,4,0,3,1,1.25986411774,0,nan,0
10,2,3,196,2,1,2,4,0,5,1,1.38985009814,0,nan,0
10,2,3,197,2,1,2,3,1,3,1,1.25986411774,0,nan,0
10,2,3,198,2,1,1,2,0,3,1,1.08988245106,0,nan,0
10,2,3,199,2,1,1,1,1,1,2,1.1098802942,0,nan,0
10,2,3,200,2,1,1,6,1,6,2,1.29985980402,0,nan,0
10,2,3,201,2,1,2,8,0,6,1,1.07988352949,0,nan,0
10,2,3,202,2,1,2,5,1,5,2,1.22986735303,0,nan,0
10,2,3,203,2,1,2,1,1,1,1,1.07988352949,0,nan,0
10,2,3,204,2,1,2,6,1,6,2,1.2398662746,0,nan,0
10,2,3,205,2,0,2,1,0,7,1,1.31985764715,0,nan,0
10,2,3,206,2,0,2,2,1,2,2,1.2398662746,0,nan,0
10,2,3,207,2,0,2,5,1,5,2,1.25986411774,0,nan,0
10,2,3,208,2,0,2,6,1,6,1,1.20986950989,0,nan,0
10,2,3,209,2,1,2,4,1,4,2,1.01989000007,0,nan,0
10,2,3,210,2,1,1,2,1,2,1,1.38985009814,0,nan,0
10,2,3,211,2,0,1,1,1,1,2,1.35985333343,0,nan,0
