subject,session,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
8,2,1,2,8,1,8,1,1.16986926296103,1,0.53061108671136,1
8,2,1,2,2,1,2,1,1.20986479331867,1,0.492140410931825,1
8,2,1,2,2,1,2,2,1.339850266981,1,0.627271670733535,0
8,2,1,2,6,0,7,1,1.18986702813985,1,0.506235236764041,1
8,2,1,1,5,1,5,2,1.19986591072926,2,0.582008358727762,1
8,2,1,1,5,1,5,2,1.02988490670928,2,0.497080784434729,1
8,2,1,1,3,1,3,2,0.999888258941048,2,0.580800584415556,1
8,2,1,1,6,1,6,2,1.34984914957042,2,0.521612096459648,1
8,2,1,1,1,1,1,1,1.20986479331867,1,0.347330353895813,1
8,2,1,1,6,1,6,1,1.03988378929869,2,0.615837208564699,0
8,2,1,2,7,1,7,2,1.31985250180218,2,0.536355334990731,1
